toll_date,toll_hour,toll_10_minute_block,minute_of_hour,hour_of_day,day_of_week_int,day_of_week,toll_week,time_period,vehicle_class,detection_group,detection_region,crz_entries,excluded_roadway_entries
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Williamsburg Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,5,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,3,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,124,16
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,22,8
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,124,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,142,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,422,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,130,68
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,103,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,89,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,138,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,97,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,286,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:20:00.000,20,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,79,10
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,156,110
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,65,32
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,92,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,103,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,203,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,217,172
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,162,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,139,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,79,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,127,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,82,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,168,4
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,1,2
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,12,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,3,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,12,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,3,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,4,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,8,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,5,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,6,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Manhattan Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,East 60th St,East 60th St,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Holland Tunnel,New Jersey,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Lincoln Tunnel,New Jersey,3,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queens Midtown Tunnel,Queens,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Queensboro Bridge,Queens,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West 60th St,West 60th St,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Brooklyn Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Hugh L. Carey Tunnel,Brooklyn,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Manhattan Bridge,Brooklyn,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Williamsburg Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,East 60th St,East 60th St,16,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,FDR Drive at 60th St,FDR Drive,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Holland Tunnel,New Jersey,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Lincoln Tunnel,New Jersey,6,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queens Midtown Tunnel,Queens,3,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,Queensboro Bridge,Queens,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West 60th St,West 60th St,7,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,4 - Buses,West Side Highway at 60th St,West Side Highway,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Brooklyn Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Manhattan Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Williamsburg Bridge,Brooklyn,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,East 60th St,East 60th St,7,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,FDR Drive at 60th St,FDR Drive,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Holland Tunnel,New Jersey,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Lincoln Tunnel,New Jersey,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queens Midtown Tunnel,Queens,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,Queensboro Bridge,Queens,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West 60th St,West 60th St,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,5 - Motorcycles,West Side Highway at 60th St,West Side Highway,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Brooklyn Bridge,Brooklyn,137,31
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Hugh L. Carey Tunnel,Brooklyn,20,4
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Manhattan Bridge,Brooklyn,120,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Williamsburg Bridge,Brooklyn,155,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,East 60th St,East 60th St,433,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,FDR Drive at 60th St,FDR Drive,160,64
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Holland Tunnel,New Jersey,117,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Lincoln Tunnel,New Jersey,89,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queens Midtown Tunnel,Queens,125,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,Queensboro Bridge,Queens,110,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West 60th St,West 60th St,234,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:30:00.000,30,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,TLC Taxi/FHV,West Side Highway at 60th St,West Side Highway,103,11
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Brooklyn Bridge,Brooklyn,131,97
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Hugh L. Carey Tunnel,Brooklyn,43,21
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Manhattan Bridge,Brooklyn,92,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Williamsburg Bridge,Brooklyn,157,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",East 60th St,East 60th St,215,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",FDR Drive at 60th St,FDR Drive,219,174
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Holland Tunnel,New Jersey,166,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Lincoln Tunnel,New Jersey,158,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queens Midtown Tunnel,Queens,77,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",Queensboro Bridge,Queens,109,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West 60th St,West 60th St,91,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,"1 - Cars, Pickups and Vans",West Side Highway at 60th St,West Side Highway,137,8
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Brooklyn Bridge,Brooklyn,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Manhattan Bridge,Brooklyn,13,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Williamsburg Bridge,Brooklyn,5,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,East 60th St,East 60th St,12,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,FDR Drive at 60th St,FDR Drive,3,1
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Holland Tunnel,New Jersey,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Lincoln Tunnel,New Jersey,10,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queens Midtown Tunnel,Queens,6,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,Queensboro Bridge,Queens,5,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West 60th St,West 60th St,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,2 - Single-Unit Trucks,West Side Highway at 60th St,West Side Highway,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Brooklyn Bridge,Brooklyn,1,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Hugh L. Carey Tunnel,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Manhattan Bridge,Brooklyn,2,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Williamsburg Bridge,Brooklyn,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,East 60th St,East 60th St,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,FDR Drive at 60th St,FDR Drive,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Holland Tunnel,New Jersey,0,0
2025-01-15T00:00:00.000,2025-01-15T21:00:00.000,2025-01-15T21:40:00.000,40,21,4,Wednesday,2025-01-12T00:00:00.000,Overnight,3 - Multi-Unit Trucks,Lincoln Tunnel,New Jersey,2,0
